filename,true_class,predicted_class,confidence,dataset_type,source,correct,all_probs
FM30.JPG,O. majellensis,O. sphegodes_Palena,99.23531413078308,original,local,False,"[0.01966938143596053, 0.2644854364916682, 0.00983086065389216, 0.47001875936985016, 0.0006820163434895221, 99.23531413078308]"
FM31.JPG,O. majellensis,O. majellensis,96.36520147323608,original,local,True,"[0.5138401407748461, 1.0964634828269482, 0.0049259844672633335, 96.36520147323608, 0.17692091641947627, 1.8426455557346344]"
FM3O.JPG,O. majellensis,O. sphegodes_Palena,59.7539484500885,original,local,False,"[0.07356294081546366, 2.309444546699524, 36.554813385009766, 1.3002519495785236, 0.007984652620507404, 59.7539484500885]"
FM4O.JPG,O. majellensis,O. sphegodes_Palena,78.40972542762756,original,local,False,"[3.067188337445259, 0.074759591370821, 0.41062464006245136, 18.01387071609497, 0.023834800231270492, 78.40972542762756]"
FM4_2.JPG,O. majellensis,O. sphegodes_Palena,50.95949172973633,original,local,False,"[0.2722628181800246, 0.010834148270078003, 0.09856141405180097, 48.65601658821106, 0.0028284324798732996, 50.95949172973633]"
FM5O.JPG,O. majellensis,O. majellensis,98.68354797363281,original,local,True,"[0.2427128842100501, 0.22084098309278488, 0.6654275581240654, 98.68354797363281, 0.0013913549992139451, 0.18608048558235168]"
FM5_2.JPG,O. majellensis,O. majellensis,65.76400399208069,original,local,True,"[0.7531371433287859, 3.3083610236644745, 4.10841628909111, 65.76400399208069, 0.01591982872923836, 26.050162315368652]"
FM7O.JPG,O. majellensis,O. sphegodes_Palena,54.24560904502869,original,local,False,"[0.061127042863518, 9.366609156131744, 0.03169119008816779, 36.21053695678711, 0.08442625985480845, 54.24560904502869]"
FM7_2.JPG,O. majellensis,O. sphegodes_Palena,76.64633393287659,original,local,False,"[4.303222894668579, 8.430397510528564, 1.707751490175724, 7.559380680322647, 1.3529119081795216, 76.64633393287659]"
FM8O.JPG,O. majellensis,O. majellensis,86.69853806495667,original,local,True,"[0.6139658391475677, 0.8832339197397232, 0.09271602029912174, 86.69853806495667, 0.10517043992877007, 11.606371402740479]"
FM9O.JPG,O. majellensis,O. majellensis,73.25694561004639,original,local,True,"[0.7596833631396294, 0.02299705083714798, 0.9998003020882607, 73.25694561004639, 0.013578434300143272, 24.946993589401245]"
FMBHO.JPG,O. majellensis,O. garganica,41.410839557647705,original,local,False,"[5.7009924203157425, 41.410839557647705, 2.901117131114006, 32.961636781692505, 5.80129511654377, 11.2241230905056]"
IMG_4059.JPG,O. majellensis,O. sphegodes_Palena,53.76750826835632,original,local,False,"[2.404293976724148, 39.24619257450104, 0.0681150471791625, 0.8465191349387169, 3.667362406849861, 53.76750826835632]"
IMG_4087.JPG,O. majellensis,O. incubacea,43.57779026031494,original,local,False,"[2.306310459971428, 6.984815746545792, 43.57779026031494, 3.8008108735084534, 0.014388565614353865, 43.31587553024292]"
IMG_4210.JPG,O. majellensis,O. sphegodes_Palena,80.00355362892151,original,local,False,"[0.2667729975655675, 0.10143682593479753, 0.15659580240026116, 19.4307342171669, 0.04090608563274145, 80.00355362892151]"
IMG_4212.JPG,O. majellensis,O. sphegodes_Palena,79.39150333404541,original,local,False,"[0.08109009941108525, 0.12239833595231175, 0.05268158274702728, 20.345191657543182, 0.0071349153586197644, 79.39150333404541]"
IMG_4213.JPG,O. majellensis,O. majellensis,92.05085039138794,original,local,True,"[0.011614762479439378, 0.020943631534464657, 0.007268360786838457, 92.05085039138794, 0.00013122622704031528, 7.909195125102997]"
IMG_4214.JPG,O. majellensis,O. majellensis,99.1101861000061,original,local,True,"[0.028903986094519496, 0.20122467540204525, 0.04646186134777963, 99.1101861000061, 0.006632876466028392, 0.60660345479846]"
IMG_4215.JPG,O. majellensis,O. majellensis,96.68351411819458,original,local,True,"[0.0011895149327756371, 0.04224933800287545, 0.024204474175348878, 96.68351411819458, 0.0004297861778468359, 3.2484102994203568]"
IMG_4216.JPG,O. majellensis,O. sphegodes_Palena,81.75044059753418,original,local,False,"[0.0017075657524401322, 0.534758809953928, 0.009016945114126429, 17.69486516714096, 0.009211701399181038, 81.75044059753418]"
IMG_4217.JPG,O. majellensis,O. sphegodes_Palena,57.557713985443115,original,local,False,"[22.548113763332367, 1.445581391453743, 0.9056903421878815, 17.461146414279938, 0.08175222319550812, 57.557713985443115]"
IMG_4218.JPG,O. majellensis,O. sphegodes_Palena,50.090593099594116,original,local,False,"[1.513527985662222, 0.04919682978652418, 0.3270407672971487, 48.018768429756165, 0.0008653478289488703, 50.090593099594116]"
IMG_4219.JPG,O. majellensis,O. majellensis,78.14505696296692,original,local,True,"[0.01994274789467454, 0.003805834785453044, 0.11651604436337948, 78.14505696296692, 0.0009358934221381787, 21.7137411236763]"
IMG_4220.JPG,O. majellensis,O. sphegodes_Palena,92.03544855117798,original,local,False,"[0.01447212416678667, 0.06655238103121519, 0.9419981390237808, 6.941348314285278, 0.00018218011064163875, 92.03544855117798]"
IMG_4221.JPG,O. majellensis,O. majellensis,67.29931831359863,original,local,True,"[0.39570038206875324, 0.20739573519676924, 0.3070866921916604, 67.29931831359863, 0.06673973985016346, 31.723764538764954]"
IMG_4222.JPG,O. majellensis,O. majellensis,94.68284249305725,original,local,True,"[0.023416688782162964, 0.00014682548226119252, 0.0020073728592251427, 94.68284249305725, 0.00029974544304423034, 5.291283875703812]"
IMG_4223.JPG,O. majellensis,O. sphegodes_Palena,76.42405033111572,original,local,False,"[0.018871725478675216, 0.02913510543294251, 0.6172792054712772, 22.9103684425354, 0.00028816039048251696, 76.42405033111572]"
IMG_4265.JPG,O. majellensis,O. majellensis,94.35436725616455,original,local,True,"[0.11110458290204406, 0.04280510765966028, 0.08112298673950136, 94.35436725616455, 0.00039466940506827086, 5.410203337669373]"
IMG_4266.JPG,O. majellensis,O. majellensis,77.75192260742188,original,local,True,"[0.15063569881021976, 0.13809669762849808, 2.812657132744789, 77.75192260742188, 0.002311456046300009, 19.144384562969208]"
IMG_4269.JPG,O. majellensis,O. majellensis,88.65965008735657,original,local,True,"[6.946022808551788, 0.010732033115345985, 0.038674817187711596, 88.65965008735657, 0.0031691168260294944, 4.341747984290123]"
IMG_4271.JPG,O. majellensis,O. sphegodes_Palena,99.3171215057373,original,local,False,"[0.048757088370621204, 6.052682266499687e-06, 4.52180103138744e-05, 0.634064432233572, 7.180256744732105e-06, 99.3171215057373]"
IMG_4273.JPG,O. majellensis,O. majellensis,96.17982506752014,original,local,True,"[0.0583867949899286, 0.11585971806198359, 0.0781055772677064, 96.17982506752014, 0.004590975004248321, 3.563237190246582]"
IMG_4275.JPG,O. majellensis,O. sphegodes_Palena,95.40616273880005,original,local,False,"[0.0770485436078161, 0.24342655669897795, 3.8493335247039795, 0.4239873494952917, 4.2841392655645905e-05, 95.40616273880005]"
IMG_4277.JPG,O. majellensis,O. sphegodes_Palena,62.347692251205444,original,local,False,"[5.065590888261795, 0.8658666163682938, 2.6761669665575027, 29.040023684501648, 0.004660194463212974, 62.347692251205444]"
IMG_4279.JPG,O. majellensis,O. sphegodes_Palena,46.39059007167816,original,local,False,"[30.411329865455627, 0.6934705656021833, 3.9240743964910507, 18.563933670520782, 0.016593377222307026, 46.39059007167816]"
IMG_4281.JPG,O. majellensis,O. majellensis,94.14435029029846,original,local,True,"[0.03959742607548833, 0.5850777961313725, 1.4455068856477737, 94.14435029029846, 0.00023687323391641257, 3.7852317094802856]"
IMG_4285.JPG,O. majellensis,O. sphegodes_Palena,81.67939782142639,original,local,False,"[2.3529285565018654, 2.064933255314827, 1.4213941060006618, 12.427441775798798, 0.05390552105382085, 81.67939782142639]"
IMG_4286.JPG,O. majellensis,O. sphegodes_Palena,85.78808903694153,original,local,False,"[0.9019006974995136, 6.05510026216507, 6.079502031207085, 1.161030400544405, 0.014376529725268483, 85.78808903694153]"
IMG_4287.JPG,O. majellensis,O. majellensis,64.78389501571655,original,local,True,"[7.065320014953613, 0.7745926268398762, 0.6067228969186544, 64.78389501571655, 0.06673719617538154, 26.70273184776306]"
IMG_4288.JPG,O. majellensis,O. sphegodes_Palena,81.33601546287537,original,local,False,"[0.46558273024857044, 0.3503281157463789, 16.688935458660126, 0.617827707901597, 0.5413115490227938, 81.33601546287537]"
IMG_4352.JPG,O. majellensis,O. exaltata,56.91269636154175,original,local,False,"[56.91269636154175, 15.845295786857605, 11.154362559318542, 3.058137744665146, 0.3850725479424, 12.644435465335846]"
IMG_4358.JPG,O. majellensis,O. majellensis,44.966429471969604,original,local,True,"[1.5228782780468464, 3.9708439260721207, 11.15807518362999, 44.966429471969604, 0.0029422619263641536, 38.378819823265076]"
IMG_4359.JPG,O. majellensis,O. majellensis,91.3429319858551,original,local,True,"[0.004563168840832077, 0.0556469545699656, 0.005618475915980525, 91.3429319858551, 0.000993962021311745, 8.590257167816162]"
IMG_4360.JPG,O. majellensis,O. majellensis,80.75075149536133,original,local,True,"[0.74770781211555, 2.6405900716781616, 12.097162008285522, 80.75075149536133, 0.002508997931727208, 3.7612702697515488]"
IMG_4362.JPG,O. majellensis,O. majellensis,83.85435938835144,original,local,True,"[0.2073492156341672, 0.09103224147111177, 0.009324194252258167, 83.85435938835144, 0.04363702901173383, 15.794306993484497]"
IMG_4363.JPG,O. majellensis,O. majellensis,99.96089339256287,original,local,True,"[0.0028613390895770863, 0.005143229282111861, 0.0006878802196297329, 99.96089339256287, 0.00031342110560217407, 0.03011598892044276]"
IMG_4416.JPG,O. majellensis,O. sphegodes_Palena,60.85227131843567,original,local,False,"[12.546414136886597, 10.173409432172775, 10.908781737089157, 5.489533767104149, 0.029587940662167966, 60.85227131843567]"
IMG_4417.JPG,O. majellensis,O. majellensis,57.43040442466736,original,local,True,"[1.8351014703512192, 28.268668055534363, 2.3731987923383713, 57.43040442466736, 0.09837301913648844, 9.994244575500488]"
IMG_4418.JPG,O. majellensis,O. majellensis,99.20324087142944,original,local,True,"[0.015761594113428146, 0.01238471013493836, 0.009570891415933147, 99.20324087142944, 0.0004250843630870804, 0.7586210500448942]"
IMG_4419.JPG,O. majellensis,O. majellensis,98.13175797462463,original,local,True,"[0.13068919070065022, 0.8292214944958687, 0.009293390030506998, 98.13175797462463, 0.0007347818154812558, 0.8982937783002853]"
IMG_4422.JPG,O. majellensis,O. majellensis,97.17239141464233,original,local,True,"[0.051208247896283865, 4.088786624834029e-05, 0.004295146572985686, 97.17239141464233, 3.6628586030929e-05, 2.77202595025301]"
IMG_4465.JPG,O. majellensis,O. sphegodes_Palena,98.05677533149719,original,local,False,"[1.7231028527021408, 0.08048306917771697, 0.05378632340580225, 0.07228084141388535, 0.013577697973232716, 98.05677533149719]"
IMG_4466.JPG,O. majellensis,O. garganica,62.66254186630249,original,local,False,"[6.185487657785416, 62.66254186630249, 1.2375601567327976, 7.1877531707286835, 0.14397017657756805, 22.582687437534332]"
IMG_4467.JPG,O. majellensis,O. garganica,66.8990969657898,original,local,False,"[10.505065321922302, 66.8990969657898, 6.474386155605316, 4.052582755684853, 6.145455315709114, 5.923410877585411]"
IMG_4468.JPG,O. majellensis,O. garganica,77.77314186096191,original,local,False,"[0.3223439445719123, 77.77314186096191, 1.068724598735571, 18.00340861082077, 1.0997799225151539, 1.732601411640644]"
IMG_4469.JPG,O. majellensis,O. sphegodes_Palena,96.7769205570221,original,local,False,"[0.4876292310655117, 1.6786469146609306, 0.028707130695693195, 0.9487494826316833, 0.07935005705803633, 96.7769205570221]"
IMG_4470.JPG,O. majellensis,O. sphegodes_Palena,70.72665095329285,original,local,False,"[0.9502436965703964, 0.20511280745267868, 27.920925617218018, 0.13105629477649927, 0.06600767956115305, 70.72665095329285]"
IMG_4471.JPG,O. majellensis,O. sphegodes_Palena,98.89967441558838,original,local,False,"[0.5259120371192694, 0.03672557068057358, 0.024131017562467605, 0.5022302269935608, 0.011333064321661368, 98.89967441558838]"
IMG_4472.JPG,O. majellensis,O. sphegodes_Palena,99.9865174293518,original,local,False,"[0.008736169547773898, 0.0005558576049224939, 2.2940444921459857e-05, 0.0001644618464524683, 0.004003014328191057, 99.9865174293518]"
IMG_4473.JPG,O. majellensis,O. exaltata,98.45874309539795,original,local,False,"[98.45874309539795, 0.008536264795111492, 0.007832182018319145, 1.5130135230720043, 2.5748772713996004e-05, 0.011857615027111024]"
IMG_4474.JPG,O. majellensis,O. exaltata,64.39316868782043,original,local,False,"[64.39316868782043, 0.5149004515260458, 0.13688362669199705, 14.629071950912476, 2.923322841525078, 17.402656376361847]"
IMG_4486.JPG,O. majellensis,O. incubacea,62.13562488555908,original,local,False,"[7.243832945823669, 4.012814164161682, 62.13562488555908, 24.780525267124176, 0.9020397439599037, 0.9251538664102554]"
IMG_4490.JPG,O. majellensis,O. majellensis,70.84884643554688,original,local,True,"[13.308702409267426, 5.971447378396988, 8.22104960680008, 70.84884643554688, 0.5634299479424953, 1.0865291580557823]"
IMG_4492.JPG,O. majellensis,O. majellensis,41.620028018951416,original,local,True,"[0.8681398816406727, 18.913079798221588, 0.11643855832517147, 41.620028018951416, 0.24434926453977823, 38.23796510696411]"
IMG_4493.JPG,O. majellensis,O. majellensis,60.40828227996826,original,local,True,"[1.0766229592263699, 33.7715208530426, 0.06790301413275301, 60.40828227996826, 3.4611348062753677, 1.214536651968956]"
IMG_4521.JPG,O. majellensis,O. majellensis,97.8959858417511,original,local,True,"[0.11454190826043487, 0.11987941106781363, 0.7670972496271133, 97.8959858417511, 0.017361537902615964, 1.0851319879293442]"
IMG_4522.JPG,O. majellensis,O. majellensis,95.8825945854187,original,local,True,"[0.5464502144604921, 0.21206752862781286, 2.0400067791342735, 95.8825945854187, 0.047751038800925016, 1.2711316347122192]"
IMG_4523.JPG,O. majellensis,O. majellensis,95.64465284347534,original,local,True,"[0.0277530838502571, 0.009692631283542141, 0.00014397244285646593, 95.64465284347534, 0.032644212478771806, 4.285113885998726]"
IMG_4524.JPG,O. majellensis,O. sphegodes_Palena,84.1158926486969,original,local,False,"[0.6040676962584257, 0.23878994397819042, 0.003248719804105349, 14.70763087272644, 0.3303664969280362, 84.1158926486969]"
IMG_4525.JPG,O. majellensis,O. sphegodes_Palena,87.9472553730011,original,local,False,"[0.6804578006267548, 0.18641253700479865, 0.002277646490256302, 10.441143810749054, 0.7424548733979464, 87.9472553730011]"
IMG_4526.JPG,O. majellensis,O. majellensis,52.66636610031128,original,local,True,"[0.2910016570240259, 1.0298224166035652, 0.07816078723408282, 52.66636610031128, 0.03614240267779678, 45.89850902557373]"
IMG_4527.JPG,O. majellensis,O. majellensis,98.06952476501465,original,local,True,"[0.029767415253445506, 0.8594139479100704, 0.1261147204786539, 98.06952476501465, 0.021083572937641293, 0.8940954692661762]"
IMG_4531.JPG,O. majellensis,O. majellensis,67.24933385848999,original,local,True,"[28.789645433425903, 0.2429394517093897, 1.6552111133933067, 67.24933385848999, 0.0020123683498241007, 2.0608602091670036]"
IMG_4532.JPG,O. majellensis,O. majellensis,95.67691087722778,original,local,True,"[2.7042197063565254, 0.4422361496835947, 0.07348588551394641, 95.67691087722778, 0.02529149642214179, 1.0778597556054592]"
IMG_4533.JPG,O. majellensis,O. sphegodes_Palena,55.62512278556824,original,local,False,"[0.13380019227042794, 0.11596499243751168, 0.10995978955179453, 44.011738896369934, 0.0034072447306243703, 55.62512278556824]"
IMG_4534.JPG,O. majellensis,O. sphegodes_Palena,54.67994809150696,original,local,False,"[0.05864973063580692, 0.4733551759272814, 0.05823217798024416, 44.72828209400177, 0.0015298974176403135, 54.67994809150696]"
IMG_4538.JPG,O. majellensis,O. majellensis,51.407283544540405,original,local,True,"[4.016605764627457, 4.956081509590149, 0.04561052192002535, 51.407283544540405, 2.380003221333027, 37.19441294670105]"
IMG_4549.JPG,O. majellensis,O. sphegodes_Palena,97.1359372138977,original,local,False,"[0.7568186614662409, 1.524919830262661, 0.07136220228858292, 0.49120113253593445, 0.019758813141379505, 97.1359372138977]"
IMG_4550.JPG,O. majellensis,O. sphegodes_Palena,62.918490171432495,original,local,False,"[1.4873143285512924, 17.12963879108429, 0.04969426663592458, 18.400295078754425, 0.014562977594323456, 62.918490171432495]"
IMG_4551.JPG,O. majellensis,O. sphegodes_Palena,88.91783356666565,original,local,False,"[0.16911262646317482, 10.29742881655693, 0.14426202978938818, 0.4432891961187124, 0.028078124159947038, 88.91783356666565]"
IMG_4552.JPG,O. majellensis,O. sphegodes_Palena,41.31023287773132,original,local,False,"[18.236079812049866, 7.235526293516159, 22.484375536441803, 8.533177524805069, 2.20060832798481, 41.31023287773132]"
IMG_4569.JPG,O. majellensis,O. majellensis,98.56365919113159,original,local,True,"[0.766361877322197, 0.20801650825887918, 0.08090242627076805, 98.56365919113159, 0.0039282596844714135, 0.37714007776230574]"
IMG_4570.JPG,O. majellensis,O. majellensis,99.96460676193237,original,local,True,"[0.006078026490285993, 0.00795181913417764, 0.012196352327009663, 99.96460676193237, 6.231812221813016e-05, 0.009104961645789444]"
IMG_4571.JPG,O. majellensis,O. majellensis,99.15397763252258,original,local,True,"[0.03400985442567617, 0.03168738621752709, 0.7322270888835192, 99.15397763252258, 0.0021831687263329513, 0.04590470343828201]"
IMG_4573.JPG,O. majellensis,O. majellensis,99.69883561134338,original,local,True,"[0.012698967475444078, 0.006728765583829954, 0.0008795147550699767, 99.69883561134338, 0.00042680403566919267, 0.2804246265441179]"
IMG_4574.JPG,O. majellensis,O. majellensis,98.27430248260498,original,local,True,"[0.13192904880270362, 0.2546741394326091, 1.213421393185854, 98.27430248260498, 0.06044554756954312, 0.06522247567772865]"
IMG_4576.JPG,O. majellensis,O. majellensis,97.88371324539185,original,local,True,"[0.10499751660972834, 0.245696771889925, 0.4898945800960064, 97.88371324539185, 0.037856464041396976, 1.237847562879324]"
IMG_4578.JPG,O. majellensis,O. majellensis,84.81096029281616,original,local,True,"[0.6371580064296722, 11.01900339126587, 0.06359153776429594, 84.81096029281616, 2.739913947880268, 0.7293778471648693]"
IMG_4580.JPG,O. majellensis,O. majellensis,97.0598578453064,original,local,True,"[2.2324521094560623, 0.12326425639912486, 0.22006190847605467, 97.0598578453064, 0.0016058775145211257, 0.3627511905506253]"
IMG_4581.JPG,O. majellensis,O. majellensis,97.80187010765076,original,local,True,"[0.06970585091039538, 0.11215113336220384, 0.41483715176582336, 97.80187010765076, 0.003188236223650165, 1.5982557088136673]"
IMG_4583.JPG,O. majellensis,O. majellensis,99.99057054519653,original,local,True,"[0.00040402474041911773, 0.00021166365513636265, 0.0002968391754620825, 99.99057054519653, 2.9799966227983532e-05, 0.008479066309519112]"
IMG_4594.JPG,O. majellensis,O. majellensis,99.23831820487976,original,local,True,"[0.02848986187018454, 0.012090893142158166, 0.0609869253821671, 99.23831820487976, 0.0050264243327546865, 0.6550766061991453]"
IMG_4612.JPG,O. majellensis,O. sphegodes_Palena,90.6977653503418,original,local,False,"[0.06865150644443929, 2.802525646984577, 1.5865953639149666, 4.769103974103928, 0.07536118500865996, 90.6977653503418]"
IMG_4614.JPG,O. majellensis,O. majellensis,98.59756827354431,original,local,True,"[0.09833649965003133, 0.4817292094230652, 0.4478201735764742, 98.59756827354431, 0.01746384659782052, 0.35708206705749035]"
IMG_4615.JPG,O. majellensis,O. majellensis,99.4270920753479,original,local,True,"[0.004837677624891512, 0.39139273576438427, 0.12717426288872957, 99.4270920753479, 0.0007233415090013295, 0.048789806896820664]"
IMG_4616.JPG,O. majellensis,O. sphegodes_Palena,71.70851826667786,original,local,False,"[1.019691489636898, 0.05794272874481976, 0.2138087758794427, 26.994892954826355, 0.005143087400938384, 71.70851826667786]"
IMG_4617.JPG,O. majellensis,O. majellensis,98.60227108001709,original,local,True,"[0.0787298078648746, 0.2850856864824891, 0.055539864115417004, 98.60227108001709, 0.00724791971151717, 0.9711200371384621]"
IMG_4620.JPG,O. majellensis,O. sphegodes_Palena,93.83615851402283,original,local,False,"[0.6517164409160614, 0.5641862284392118, 0.03871045773848891, 4.867885261774063, 0.04135032359044999, 93.83615851402283]"
IMG_4621.JPG,O. majellensis,O. majellensis,99.39876794815063,original,local,True,"[0.0094902869022917, 0.009471733210375533, 0.026079145027324557, 99.39876794815063, 0.00022680394522467395, 0.5559689830988646]"
IMG_4623.JPG,O. majellensis,O. majellensis,98.5774040222168,original,local,True,"[0.06460357690230012, 0.0007283514605660457, 0.009629531996324658, 98.5774040222168, 0.0014131234820524696, 1.3462244533002377]"
IMG_4624.JPG,O. majellensis,O. majellensis,99.93209838867188,original,local,True,"[0.017423031385987997, 0.000945603460422717, 0.0010290863428963348, 99.93209838867188, 0.00010725289030233398, 0.048396846977993846]"
IMG_4625.JPG,O. majellensis,O. majellensis,99.10456538200378,original,local,True,"[0.5388560239225626, 0.2561530563980341, 0.022102515504229814, 99.10456538200378, 0.07058586343191564, 0.007729112985543907]"
IMG_4626.JPG,O. majellensis,O. majellensis,86.16589307785034,original,local,True,"[10.546845197677612, 0.555561063811183, 2.2611306980252266, 86.16589307785034, 0.09543831110931933, 0.3751387819647789]"
IMG_4627.JPG,O. majellensis,O. majellensis,99.7626006603241,original,local,True,"[0.07664411677978933, 0.03460589505266398, 0.05556780379265547, 99.7626006603241, 0.006237068009795621, 0.06434799288399518]"
IMG_4628.JPG,O. majellensis,O. exaltata,62.24658489227295,original,local,False,"[62.24658489227295, 1.4718633145093918, 12.303513288497925, 22.62614220380783, 0.3444129368290305, 1.0074838064610958]"
IMG_4629.JPG,O. majellensis,O. majellensis,55.043578147888184,original,local,True,"[0.033072917722165585, 0.019687005260493606, 0.07124230614863336, 55.043578147888184, 0.006811905041104183, 44.82560753822327]"
IMG_4630.JPG,O. majellensis,O. majellensis,81.93836212158203,original,local,True,"[0.11380197247490287, 0.19162088865414262, 0.04857354506384581, 81.93836212158203, 0.003850696884910576, 17.703790962696075]"
IMG_4631.JPG,O. majellensis,O. majellensis,76.03726983070374,original,local,True,"[0.39916415698826313, 0.7454431150108576, 8.796080946922302, 76.03726983070374, 0.09205099777318537, 13.929994404315948]"
IMG_4632.JPG,O. majellensis,O. majellensis,77.71639823913574,original,local,True,"[7.442512363195419, 1.3428585603833199, 0.4507876932621002, 77.71639823913574, 0.11394508183002472, 12.93349415063858]"
IMG_4633.JPG,O. majellensis,O. majellensis,99.50169920921326,original,local,True,"[0.284549780189991, 0.014281531912274659, 0.07947410922497511, 99.50169920921326, 0.0015175775843090378, 0.11848022695630789]"
IMG_4634.JPG,O. majellensis,O. majellensis,99.96067881584167,original,local,True,"[0.008001903188414872, 0.0003150191332679242, 0.01879162882687524, 99.96067881584167, 7.526094236709469e-05, 0.012140797480242327]"
IMG_4635.JPG,O. majellensis,O. majellensis,89.25400376319885,original,local,True,"[0.059385335771366954, 0.01712065131869167, 0.6738013122230768, 89.25400376319885, 0.003603213554015383, 9.9920853972435]"
IMG_4636.JPG,O. majellensis,O. majellensis,92.55318641662598,original,local,True,"[0.020138388208579272, 0.008891657489584759, 0.2648745896294713, 92.55318641662598, 0.0005517520548892207, 7.152364403009415]"
IMG_4685.JPG,O. majellensis,O. sphegodes_Palena,66.944819688797,original,local,False,"[6.90537691116333, 12.893038988113403, 2.589053474366665, 3.890162706375122, 6.777551770210266, 66.944819688797]"
IMG_4686.JPG,O. majellensis,O. majellensis,99.23890233039856,original,local,True,"[0.009447341290069744, 0.3043121425434947, 0.4303624387830496, 99.23890233039856, 0.00829179844004102, 0.008682167390361428]"
IMG_4687.JPG,O. majellensis,O. majellensis,77.0619809627533,original,local,True,"[0.36100312136113644, 0.010008231765823439, 0.3549062181264162, 77.0619809627533, 0.0017196227418025956, 22.21038043498993]"
IMG_4688.JPG,O. majellensis,O. sphegodes_Palena,62.63013482093811,original,local,False,"[1.3068857602775097, 0.3050151979550719, 14.584854245185852, 21.148669719696045, 0.02444324200041592, 62.63013482093811]"
IMG_4689.JPG,O. majellensis,O. majellensis,83.36353898048401,original,local,True,"[13.831023871898651, 0.6570176221430302, 0.36171344108879566, 83.36353898048401, 0.05749033880420029, 1.7292072996497154]"
IMG_4690.JPG,O. majellensis,O. sphegodes_Palena,87.73084878921509,original,local,False,"[0.385965290479362, 0.22334984969347715, 0.03318260714877397, 11.491633951663971, 0.13502464862540364, 87.73084878921509]"
IMG_4691.JPG,O. majellensis,O. majellensis,86.48609519004822,original,local,True,"[1.8098006024956703, 0.4041474312543869, 0.03345262084621936, 86.48609519004822, 0.02258568856632337, 11.243917793035507]"
IMG_4692.JPG,O. majellensis,O. majellensis,69.07507181167603,original,local,True,"[1.5795469284057617, 1.5680938959121704, 0.011468770389910787, 69.07507181167603, 0.11773199075832963, 27.648088335990906]"
IMG_4693.JPG,O. majellensis,O. exaltata,85.38801074028015,original,local,False,"[85.38801074028015, 0.025114358868449926, 0.30043551232665777, 14.115060865879059, 0.0008825319127936382, 0.1704996800981462]"
IMG_4696.JPG,O. majellensis,O. majellensis,99.80379939079285,original,local,True,"[0.005096341192256659, 0.019343152234796435, 0.0003212853698641993, 99.80379939079285, 0.02504090080037713, 0.1464012311771512]"
IMG_4698.JPG,O. majellensis,O. majellensis,86.9394302368164,original,local,True,"[7.598481327295303, 0.16843901248648763, 0.20557690877467394, 86.9394302368164, 0.4163559526205063, 4.671717807650566]"
IMG_4700.JPG,O. majellensis,O. majellensis,87.54885196685791,original,local,True,"[1.2529556639492512, 0.345576205290854, 0.33346395939588547, 87.54885196685791, 0.050614733481779695, 10.468531399965286]"
IMG_4702.JPG,O. majellensis,O. majellensis,92.21258163452148,original,local,True,"[2.5832008570432663, 0.2580384723842144, 0.2681006444618106, 92.21258163452148, 0.009045800106832758, 4.669024050235748]"
IMG_4704.JPG,O. majellensis,O. majellensis,95.31135559082031,original,local,True,"[0.06157452007755637, 0.2693909453228116, 0.06053987890481949, 95.31135559082031, 0.005304217484081164, 4.291832074522972]"
IMG_4706.JPG,O. majellensis,O. majellensis,97.18545079231262,original,local,True,"[0.34046785440295935, 2.0134899765253067, 0.30696638859808445, 97.18545079231262, 0.0009720874913909938, 0.15265026595443487]"
IMG_4707.JPG,O. majellensis,O. majellensis,99.12942051887512,original,local,True,"[0.2463728655129671, 0.015620132035110146, 0.04826891818083823, 99.12942051887512, 0.014824781101197004, 0.5454884842038155]"
IMG_4708.JPG,O. majellensis,O. majellensis,97.3254382610321,original,local,True,"[0.05814784672111273, 0.016940348723437637, 0.0002863700274247094, 97.3254382610321, 0.0027516716727404855, 2.596433460712433]"
IMG_4709.JPG,O. majellensis,O. sphegodes_Palena,74.91246461868286,original,local,False,"[0.014692990225739777, 0.05859494558535516, 0.026378087932243943, 24.974405765533447, 0.013460061745718122, 74.91246461868286]"
IMG_4710.JPG,O. majellensis,O. majellensis,99.96809959411621,original,local,True,"[0.0008207977771235164, 0.001098325719794957, 0.0002473533186275745, 99.96809959411621, 0.0005456211511045694, 0.029185673338361084]"
IMG_4711.JPG,O. majellensis,O. majellensis,99.58874583244324,original,local,True,"[0.016071282152552158, 0.03469579678494483, 0.3154219128191471, 99.58874583244324, 0.0002138451236533001, 0.04484851669985801]"
IMG_4712.JPG,O. majellensis,O. sphegodes_Palena,55.14862537384033,original,local,False,"[0.2121505094692111, 4.009426385164261, 19.703353941440582, 20.92348486185074, 0.002966279316751752, 55.14862537384033]"
IMG_4713.JPG,O. majellensis,O. majellensis,99.3509590625763,original,local,True,"[0.004063604865223169, 0.0016015754226827994, 0.006218095222720876, 99.3509590625763, 2.2457133752595837e-05, 0.6371371448040009]"
IMG_4714.JPG,O. majellensis,O. majellensis,99.99260902404785,original,local,True,"[4.7889244569887524e-05, 0.00014920124158379622, 0.0009026726729643997, 99.99260902404785, 3.167500750578256e-06, 0.006296519859461114]"
IMG_4715.JPG,O. majellensis,O. majellensis,99.97038245201111,original,local,True,"[0.0003818534878519131, 0.00047155040192592423, 0.007315746188396588, 99.97038245201111, 7.095930243394832e-06, 0.021442442084662616]"
